ID,Text,class
16102,gujaar detye baiskimti jindgi bhavar ika,neutral
26833,woooooo plaster ur pic moment ur cap masters degrees rule love,positive
11751,manniye amit sah ji subhkamna apko ummide jimmebari desh hit mey aage badhayenge,positive
18884,chutiyas pakistan tamater p,negative
37262,congress mukt bjp yukt desh system h n b bjp join krega p,neutral
37838,jai shree ram mamta naam jai shree krishna bhid,neutral
12763,smriti ji apse gujaris amethi chaplooson bach rahiyega congratulations victory,negative
36663,tiwari bada hatya aukat thappad khane simit,negative
16966,mre desh media link tumne jakar padha ni english ganwaar pad,negative
21369,congratulations achieve a great victory team taraf aapko dher saari subhkamnaye,positive
19250,silly jite machine kharab saale bade c,negative
22733,dalal chatukar,negative
11787,sacchai dikhana nafrat nafrat sacchai dar,neutral
40807,bjp suppoter understood parents taught jai shri ram ghosts mamta bhari tip,neutral
45222,problem cong mukhia problm cong top bottom ahankari maqqar tanashah deshvirodhi evil,positive
28689,anwar lodhi sb kuttay beghairt besharm ghatia khanzir kee nasal lanatiay indian agent tughs pakistan,negative
27558,vrna license bs naam milna whi h bina license h,negative
9060,jabtak desh kathmullo trah sidha jyega rss kaam krti rhegi govt,negative
14282,debate side matter halla,negative
17169,project a safe flight prayers,positive
42730,virodhi trp lagatar girte jana kamai chilana rahna aek karan majbut malum padta,neutral
28561,account uda jack paanchve account bacha kucch dikhane,negative
40384,congress sarkar bjp berojgari blame kr h rajsthn nivasi ia bharti select,neutral
4797,chu logo footage kro loksabha haarne sadme bechare,positive
22500,kashmiri trader beaten secular jamat supreme court made n cry prot,neutral
10645,galti btaya n team world cup h pakvwi worldcup,neutral
40893,ugh super hungry naaa mamsh,neutral
41814,support shit lugta pakistan purana bus makeup kur,negative
23725,love laakh takke baat h,positive
24970,honey pa jiheartfelt tributes chandra shekhar azad birth anniversary valour,neutral
28867,proud team captain promoting culture wrong chotay dimaa,neutral
32803,ha jay shah,neutral
43218,parivar godi khel khel dimag kho dia,negative
5815,papa g central warehousing exam ha mujha ashirwad dejea ji hmesha,positive
37107,desh media uppsc students anyay media ni dikha ga,negative
39128,kijiye din shuruat bajrang bali bajrangi feel blessed voiced,neutral
18699,janam din badhai,positive
43202,mnkibaat modi ji aapko subhkamnaye modi ji aapse request h ji,positive
42329,irfannawab imran khan samjo din logo samja stage ha,positive
24491,naveen patnaik jindabaad bjd jindabaad odisha odisha,positive
24201,sir sabko evm change howi dhoke jeete mujko allaha bharo,negative
712,hahahahaah fuck wa koy salig lucas doh hapit injury time,neutral
13885,namste sarji kurawli tahsil tehsildaar sdm ades palan deta district mainpuri,neutral
27370,quality print expert likhna bade saale article likhne bina spel,negative
16251,likhta flop director,negative
40962,admin lanat pmln lanat kanjars,negative
37456,apny hony py muj yakeen agya a beautiful process stay foc,neutral
16957,cricket cup indians jaayenge mr stop yo,positive
6989,news channels experts social media evm ghotala gadbadi hajaaro videos social media aarah,negative
14070,paise congress gin rahikabhi inake raj cheej leke hay toba macha rahata,negative
17008,life mae aik apa brday din hae js mujae intazar ha,positive
14602,matric fail pinky socha ga private jet vip umrah karay ge bache cheez,positive
23490,dhongi baba gayab tambu ukharte ukharte tambu,negative
40422,swear mainey baraa chutiya ac fuming,negative
19091,huzaifa sayss apki personality avi hisab apkoo chahiy drop u doctor hafiz e quran,neutral
44032,types eid ley excited cricket world cup ley excited zinda lashein ku,neutral
26018,yaar cheeze kamzor deti gain insaan halat himmat,neutral
41753,nafrat bjp aao mp didi kadmo sar jukao pichli bato,negative
44820,bologuruji aapke aaspaas realme x box redmi series unboxing aa love tg,neutral
19375,congress positive politics,positive
30604,desh bhla krenge models sanasad h simplicity cahiy,negative
19511,modi ji request finance minister jarur change kijiyega finance minister,positive
24690,chup nashedi bapu naam logo kaat firak congressi piddi,negative
17165,odisha samman payega simple funda h nt salutes salute,positive
37061,cylinder rs litre petrol bhale dalwayenge modi jeetwayenge rs ticket lekr,positive
12516,usko chodo isko degree jail jakar keedo ilaaj desh mus,negative
11958,rahul resign gandhi family fark padega baaki amcho chamcho pet laat jay,negative
12653,pm modi ji dobera bharat pm baneye jane hardik subhkamnayeaasa bharatvarsh vishav,positive
39395,baba hypocrite ni unku ben ni yen followers wrong,neutral
38056,kehena dil kaho dilbar dil raho frogner park norway,neutral
22295,thin sweet sasural,neutral
41820,papa bhukk lagg h khane dona idhar match,positive
4313,unzila g thnks ky likes ky lia,neutral
28585,gulwish kr kutta bhonke pmln chootiya insan bacha nhe skta,negative
6818,rafale udda rahey congress waaley modi jeetaya rahul baba negative prachaar,negative
36467,generalon ihtsaab krny tmhary baap himat hy,negative
13809,modi inko aisehi chowkidar uski rakhwali jagah pahoch jaate,negative
38008,answered questions a pro maala ak met lang a pro whooooooooh,neutral
19819,teach path opportunities life,positive
2395,vijay itani asha desh janta dhanyvad vir,positive
3695,shiny pass shiny sorry bruh,neutral
8059,nakli ppp chairman bilawsl jawab diys nab silly billo,negative
45177,frustrated frustration peeche chup nikalte sanvi dp laga,neutral
37043,modiji mahan jadugar pakistan jawanon marne koshish unhonne akela yudh viman,positive
28992,thora common public problems attention achha,positive
41909,islamic fanatic hindumullah raag aalapega dukan chalegi,negative
26103,thombre inform lodge complaint dialing,neutral
16435,aby bhosdike punjabistani madarchod maa kali chut sarfraz lund,negative
21107,night allah hafiz allah sb apny amaan rakhy pakistan zindabaad,positive
3098,maam nt spread fake news musalmaan dara,positive
16576,totle chutye captaincy chor bhadwe saala bowler shi rotate kr pasta bsdk batting shise krta begairat,negative
42042,aapk lye eid days rozay a special offer,neutral
27219,job vea kariye b j p sasit rajiyo rajasthan sarkar tatah majur pade jay mataji,positive
9451,u r shashakt u r women empowerment love u bhagwan aapko swast,positive
20856,bhajpa dalal bhakt dalal chamche khongress bhare pade,negative
28785,sided love wh times love letter khbi nhe lkha,neutral
3796,sir apko esa bolna congress join krte jay shri ra,neutral
15726,dungeon master bhagat chutiye pass humour keiya modi hindu gaa,negative
39013,inko sharam bhakti lopt kichad,neutral
33859,congratulations expect a budget u u a common man women wa,positive
11657,nazariya rakhiye rakshak h,neutral
15992,india heartiest congratulations sir india deserve a nice time sir,positive
26031,baap baap chahey chor kesy yaad aey baap chief,neutral
28272,jao guess happy sorry call trust,neutral
14492,satik jawab logo islam thekedar gireban zaankte,neutral
5715,duniya sari khushi taraf padosiyon harne khushi taraf wehavewewill pakvwi wivpak,neutral
32381,sir today booking ticket noticed embarrassed button book,negative
20293,apko pak studies tough lgti ha mam tyari ly,positive
11016,congratulations pm modi ji das agla sal pm dakhna chata congratulations sir,positive
15755,gazi waahhhhhhhhhhhhhhhhhhhhhhhhhhh miya aapki roohani aasmani taleem duniya muqabl,positive
32473,subah r living terrible times god safe predators,neutral
43139,national national agli apkibhasha mei musalman mind rig jaegiaur v,neutral
30794,evm ghotale sambandhit kitab bjp netao likhi puchhate,neutral
2580,tailor maa ankh abbu apny suit size dy kanjr mery abbu size seeee a,negative
34923,tyagi happy birthday aditi tyagi bhagvan prathna apka khudka channel khul jaye din a,positive
33287,cosmetology job a great fit click link bio hair stylist ulta beauty tulsa,neutral
41827,kudiye ni video song feat aparshakti khurana sargun mehta neeti mohan song,neutral
13989,congress spokeperson debate aayega trp milegi,negative
12538,yadav samajwadi party vichar baap ijjt n kre toti chor,neutral
15689,pakpassion bakwas galiyan jahil maa babu sikhayi,negative
16385,kdiamond eng full insight bang shi bhuk pd bts production insightful documentaries bts bi,positive
42369,buzz world cup time zyada attendance ipl h,neutral
1553,mohad ham koe dukh hay tumko hay pakistan,neutral
24645,muhammadpti bat taik mager waqat pakistan taraf sy sazish samna hay humain national recon,neutral
23,caring caring courier bsdk sign krlete h,negative
14439,bharat apki news presentations poor news irritation au,negative
27782,niki shame sachhi objective journalism tou maut,neutral
37153,sunrise yoon eun hye gosh love,positive
16353,offl wish a rocking box office ngk,positive
14218,mshra chhori yaar english a language thopa aapke,positive
41252,congress parwakta bhejna band dalal modi media seekh,negative
10805,single god busy writing love story khudke manki tasalli,neutral
16343,namooney vanshavaad matlab kisikey bachhon mauka miley vanshavaad,neutral
15898,congratulations sir aasha h capf crpf b jisne aapke kahe anusar bengal aapki,positive
1808,saheb mainpuri shikohabad beech km sadak sal gya,neutral
797,sir a c deduct kekin branch office kahta janta,neutral
13883,local election bjp evm badal shakti,positive
9138,krenge dikhta dikhai lif,neutral
19180,mt kr bk bk ydi bhart srkar yuvao hour pakistan hmare kdmo abki bar,negative
9769,icc walon waqt dia wahab riaz wc khele ga,neutral
11924,lag gale phir hasin raat shayad phir janam mulakat r,neutral
36358,bjp sharkar,neutral
9916,jai bheem great news bahujan kumbkarnaas becoz dis happening kick start art,positive
30972,remembering social studies bacchanal indian emigration day chang,neutral
26592,bts boys killed wembley stadium tonight proud btsatwembley,positive
747,sai institute manimajra chandigarh place learning free computer courses pmkvy pradhan mantri kausha,neutral
22844,u nt releaae beautiful song heegedoora sung shreya ghoshal streami,neutral
10367,kaltum islam religion,positive
29811,haha sach jhand life yar haha iam ready work days,negative
20174,indian prime minister narendra modi ji sapath lene badhai,positive
15092,caralho eu nunca fiz uma janta completa da í ontem eu esforcei pra fazer tudo e tava orgulhosa da í chega hoje,neutral
462,world cup mard khusre gae hein larna twitter talian bajana jaante hein,negative
21035,samjhtay houngay fail hokay chars kay chakar deport hokay agaya,neutral
20866,saal dekhna mahngai rozgaar gdp baat hin,neutral
8772,chor jumla bazz sob bjp rss bojrong dol,negative
21191,link debate ndtv modi inclusion pitch sabka sabka vikas sabka vishwas,positive
26053,happy birthday love nikhil god bless cuttipai,positive
2042,ache hotey burey hotey logo imaan mehfooz,positive
30639,sharm tumhre baklol hisab security naam kou chiz,negative
61,bhadve photo elections gyan baat,negative
2186,kahun baray jaan hr vheez haath agy love namjooni,positive
6322,mayn hee sirf outlet malls hoon maheen raideeeee hayn,neutral
2991,problem deta jiya talakh jiya behaviour kisa ti,negative
34152,pain feel dunya reward akhirah,neutral
1031,photo dp rak phir bark kutte bhag bandhar kahika,negative
16397,gautam secular kaat khya jyeda din bjp tik payega savitri ba,neutral
31281,happy birthday sir hame bahot hasaya bahot achi achi filme tar,positive
24581,wtf u raagi mudde u reallly amy part world,negative
19246,desh manybar pm modi ji aapar jeet bhut bhut shubkamnaye request h pm,positive
11956,simply beautiful yaar god bless,positive
15986,delhi police bap bolega kr,negative
20209,qamarbajwa beghairat beghairat nawazsharif againat jit bnayi beghaira,neutral
38178,insaan matlab ijjat badhti metro khara reh paata sheet nic,positive
29944,sachi ni pta knsy maa bappp bachon esi batein b man lyty,neutral
5082,happy birthday apurva paithane celebrating birthday juhu chaupati mumbai,positive
3461,giriftari ni kutty halat pak army es ghaddar dawar,positive
13510,mufazzal sumaya aimim mr,neutral
2265,mad behaving child mamata haram rahana chahati nanga bhagna chahati,negative
7354,chaubey ji prerna tumne komo mara tumeh chodungi wth chaubeys mohini,neutral
24621,joke year andhon kana raja,neutral
14202,g kia movie bnai ey angrej lahori punjabi love lahore,positive
28033,arvind kejriwal baccho jhuti kasam khaye kursi baccho baksa rajniti ak ha,negative
15743,din muft khaoge socha gandhi family bina,neutral
28523,cute u b loves loves laugh n smile loved a hot itta pyaar mer,positive
26467,galat decision time rally balki party spokesperson tv sunte ba,neutral
16243,shame zaidi bara journalist portray krta b lafafi nikla,negative
27452,zafar riyaz inky baap okat h nelson gawal mandela bna hoa h,negative
32368,paschim bengal asansol v dholera smart city banaiye modi ji apse apke n,neutral
18847,awee man appreciate shorty rocking real liq,positive
43629,sorry corruption band payenge agr karn,negative
2670,evm dhandli hbut etne bade level congress vote lene h,negative
26762,pratap santa court sad bachpan maa baat suni din dekhna padta judge,neutral
